device_id,browser_type,browser_version_major,browser_version_minor,browser_version_patch,device_type,device_version_major,device_version_minor,device_version_patch,os_type,os_version_major,os_version_minor,os_version_patch
13581404536896348000,Chrome Mobile,107,0,0,Generic Smartphone,0,0,0,Android,0,0,0
4708216708268574000,SeznamBot,4,0,0,Spider,0,0,0,Other,0,0,0
11973078376240069000,Sogou Explorer,1,0,0,Other,0,0,0,Windows,XP,0,0
17325650910756436000,Chrome,107,0,0,Other,0,0,0,Mac OS X,10,15,7
10114120925460146000,Preview Service; bot,0,0,0,Spider,0,0,0,Other,0,0,0
11645956188565740000,Chrome,106,0,0,Other,0,0,0,Chrome OS,15054,98,0
4404455616130819600,Chrome,55,0,2883,Other,0,0,0,Mac OS X,10,12,2
1596169219048902100,Mobile Safari,15,6,0,iPhone,0,0,0,iOS,15,7,0
6493550517449646000,Chrome,107,0,0,Other,0,0,0,Mac OS X,10,15,6
10002532612052093000,Mobile Safari UI/WKWebView,16,1,0,iPhone,0,0,0,iOS,16,1,0
784344444698461600,Chrome Mobile,106,0,0,Generic Smartphone,0,0,0,Android,6,0,1
16235867013664502000,Edge,44,18363,0,Other,0,0,0,Windows,10,0,0
14130121163871308000,Mobile Safari,13,1,1,iPhone,0,0,0,iOS,13,5,0
15602701549061014000,IE,10,0,0,Other,0,0,0,Windows,XP,0,0
6100113392766809000,Chrome,107,0,0,Other,0,0,0,Mac OS X,10,15,4
18031689381579074000,AdsTxtCrawlerTP,1,2,0,Other,0,0,0,Other,0,0,0
6075354215798924000,Facebook,391,1,0,Generic Smartphone,0,0,0,Android,0,0,0
8522941229822474000,Facebook,390,0,0,Samsung SM-G981U1,0,0,0,Android,0,0,0
1599588978275404300,Mobile Safari UI/WKWebView,16,0,0,iPhone,"13,3",0,0,iOS,16,0,0
16554774340712526000,) Bot,0,0,0,Generic Feature Phone,0,0,0,Other,0,0,0
7639014799545198000,Firefox,106,0,0,Other,0,0,0,Mac OS X,10,15,0
15589407546349087000,Firefox,57,0,0,Other,0,0,0,Mac OS X,10,13,0
1534167129553573400,Twitterbot,0,0,0,Spider,0,0,0,Other,0,0,0
10164246642036648000,okhttp,4,9,2,Other,0,0,0,Other,0,0,0
341732830497431230,Chrome Mobile WebView,106,0,5249,Generic Smartphone,0,0,0,Android,0,0,0
17444267285875167000,Samsung Internet,18,0,0,Samsung SM-A528B,0,0,0,Android,0,0,0
7752762382832595000,Mobile Safari,15,6,3,iPhone,0,0,0,iOS,15,7,1
13115439144518506000,Chrome,107,0,0,Generic Smartphone,0,0,0,Android,0,0,0
11855732443531821000,Chrome,107,0,5304,Other,0,0,0,Linux,0,0,0
16353924297476667000,Chrome,107,0,0,Other,0,0,0,Linux,0,0,0
498570337604285440,Samsung Internet,19,0,0,Samsung SM-A525F,0,0,0,Android,0,0,0
18274057758635414000,Chrome Mobile iOS,107,0,5304,iPhone,0,0,0,iOS,16,0,0
647443881347386100,Chrome,107,0,0,Other,0,0,0,Windows,7,0,0
13628344119159480000,Chrome Mobile iOS,107,0,5304,iPhone,0,0,0,iOS,16,1,0
6927020968906875000,Chrome Mobile WebView,106,0,5249,XiaoMi MI 9,MI,0,Build,Android,0,0,0
10326327444139823000,Chrome,58,0,3029,Other,0,0,0,Windows,7,0,0
4901252296600790000,Chrome Mobile iOS,107,0,5304,iPhone,0,0,0,iOS,15,6,0
679726448697783800,Opera,92,0,0,Other,0,0,0,Windows,7,0,0
7497478172563496000,Safari,16,1,0,Other,0,0,0,Mac OS X,10,15,7
13953115203141882000,//botsin,0,0,0,Spider,0,0,0,Other,0,0,0
13833042328336744000,robot,0,0,0,Spider,0,0,0,Other,0,0,0
9242848274834868000,3+bottle,0,0,0,Spider,0,0,0,Other,0,0,0
14498767041445874000,Other,0,0,0,Generic Smartphone,0,0,0,Other,0,0,0
7328573458645249000,Other,0,0,0,Spider,0,0,0,Other,0,0,0
13805712234040107000,curl,7,54,0,Other,0,0,0,Other,0,0,0
9520464792365679000,Firefox,102,0,0,Other,0,0,0,Fedora,0,0,0
530681608938512100,Firefox,106,0,0,Other,0,0,0,Linux,0,0,0
576157868144576960,//botany,0,0,0,Spider,0,0,0,Other,0,0,0
2751624093813137400,Firefox,106,0,0,Other,0,0,0,Ubuntu,0,0,0
18119837436115302000,Firefox,102,0,0,Other,0,0,0,Mac OS X,10,15,0
8031499221749220000,Facebook,385,0,0,iPhone,"12,3",0,0,iOS,15,6,1
14762417670658415000,Facebook,385,0,0,iPhone,"14,5",0,0,iOS,15,6,1
7083531819504540000,Discordbot,2,0,0,Spider,0,0,0,Other,0,0,0
1948006008314883600,) Bot,0,0,0,Spider,0,0,0,Other,0,0,0
699903756854722800,Mobile Safari,16,1,0,iPhone,0,0,0,iOS,16,1,1
17132396782624504000,Vivaldi,1,0,344,Other,0,0,0,Linux,0,0,0
16320923410366970000,Samsung Internet,19,0,0,Samsung SM-G9910,0,0,0,Android,0,0,0
7023882042236075000,Chrome Mobile iOS,107,0,5304,iPad,0,0,0,iOS,15,7,0
9064733736414486000,Samsung Internet,19,0,0,Samsung SM-S908E,0,0,0,Android,0,0,0
474031601844715000,Samsung Internet,19,0,0,Samsung SM-G781W,0,0,0,Android,0,0,0
4400921219163972000,WhatsApp,2,22,21,Spider,0,0,0,Other,0,0,0
5653687817596025000,Mobile Safari UI/WKWebView,13,5,0,iPhone,0,0,0,iOS,13,5,0
1573435306486921500,WhatsApp,2,22,19,Spider,0,0,0,Other,0,0,0
5787353051822030000,Chrome,106,0,0,Other,0,0,0,Mac OS X,10,14,6
12379828692738871000,Mobile Safari UI/WKWebView,15,7,1,iPhone,0,0,0,iOS,15,7,1
10083078550615022000,Mobile Safari UI/WKWebView,16,1,1,iPhone,0,0,0,iOS,16,1,1
17119533403970270000,Chrome Mobile WebView,107,0,5304,Generic Smartphone,0,0,0,Android,0,0,0
2142276462736442600,Samsung Internet,19,0,0,Samsung SM-N975F,0,0,0,Android,0,0,0
2229004341838955300,Chrome Mobile WebView,107,0,5304,Pixel 5,0,0,0,Android,0,0,0
15537554901758167000,Python-urllib,3,11,0,Spider,0,0,0,Other,0,0,0
1821203469978718000,Chrome,107,0,0,Other,0,0,0,Mac OS X,10,14,6
2287015410399369700,Samsung Internet,19,0,0,Samsung SM-G965W,0,0,0,Android,0,0,0
2134313647187318000,Chrome,106,0,0,Other,0,0,0,Mac OS X,10,15,3
7436676278917597000,Samsung Internet,19,0,0,Samsung SM-S901B,0,0,0,Android,0,0,0
9013671924758476000,Chrome Mobile WebView,106,0,5249,Samsung SM-G965F,0,0,0,Android,0,0,0
15010841980401383000,Mobile Safari UI/WKWebView,16,2,0,iPhone,0,0,0,iOS,16,2,0
5994648971689527000,Safari,15,6,1,Other,0,0,0,Mac OS X,10,15,6
9635068998092612000,Python-urllib,3,10,0,Spider,0,0,0,Other,0,0,0
868989593432799900,Samsung Internet,19,0,0,Samsung SM-G960U1,0,0,0,Android,0,0,0
1269786937365737500,Samsung Internet,19,0,0,Samsung SM-G991B,0,0,0,Android,0,0,0
3264628510106581500,Firefox,50,0,0,Other,0,0,0,Windows,NT 4.0,0,0
10635336144036084000,Samsung Internet,19,0,0,Samsung SM-G988U1,0,0,0,Android,0,0,0
15736062491844086000,Samsung Internet,19,0,0,Samsung SM-N960U1,0,0,0,Android,0,0,0
17743756118854427000,therobots,0,0,0,Spider,0,0,0,Other,0,0,0
14817379999037660000,Samsung Internet,19,0,0,Samsung SM-N986U1,0,0,0,Android,0,0,0
6523734544023838000,Firefox,52,0,0,Other,0,0,0,Windows,10,0,0
14444591261624277000,Samsung Internet,19,0,0,Samsung SM-G960U,0,0,0,Android,0,0,0
1995427381577325600,Dragon,58,0,1,Other,0,0,0,Windows,10,0,0
458352257349607360,Pale Moon,27,8,3,Other,0,0,0,Windows,10,0,0
6379969099033778000,Samsung Internet,19,0,0,Samsung SM-S908B,0,0,0,Android,0,0,0
11821310888353087000,Chrome Mobile WebView,107,0,5304,SNE-LX1,0,0,0,Android,0,0,0
14963520560931437000,Chrome,106,0,0,Other,0,0,0,Mac OS X,10,14,2
9287957694508978000,Opera,91,0,4516,Other,0,0,0,Windows,10,0,0
12727279700252844000,Samsung Internet,19,0,0,Samsung SM-A325F,0,0,0,Android,0,0,0
11720806007285885000,Chrome Mobile,107,0,5304,Nexus 5X,0,0,0,Android,6,0,1
15598880957023494000,Samsung Internet,19,0,0,Samsung SM-N770F,0,0,0,Android,0,0,0
7531729110413384000,Chrome Mobile WebView,107,0,5304,VOG-L29,0,0,0,Android,0,0,0
10282094139256832000,Chrome Mobile,107,0,0,Generic Smartphone,0,0,0,Android,8,1,0
16513690417585895000,Samsung Internet,18,0,0,Samsung SM-M515F,0,0,0,Android,0,0,0
16758943193186615000,Mobile Safari UI/WKWebView,16,0,1,iPhone,0,0,0,iOS,16,0,1
10414530674220124000,Chrome Mobile,107,0,0,Generic Smartphone,0,0,0,Android,8,0,0
16188286320142486000,Samsung Internet,18,0,0,Samsung SM-A525F,0,0,0,Android,0,0,0
1564220657748017000,Samsung Internet,19,0,0,Samsung SM-G998U,0,0,0,Android,0,0,0
15850327009630888000,Chrome Mobile WebView,107,0,5304,Samsung SM-A525F,0,0,0,Android,0,0,0
2397032631806878700,Chrome,5,0,309,Other,0,0,0,Linux,0,0,0
10485429790147551000,Samsung Internet,19,0,0,Samsung SM-G981N,0,0,0,Android,0,0,0
14777712265823468000,Firefox,105,0,0,Other,0,0,0,Linux,0,0,0
8748284352560664000,Chrome Mobile WebView,106,0,5249,EML-L29,0,0,0,Android,0,0,0
10587190597537493000,Safari,0,0,0,Other,0,0,0,Windows,7,0,0
7877274284355812000,Chrome Mobile WebView,106,0,5249,Infinix $2,X695,0,0,Android,0,0,0
11366130410283379000,Firefox iOS,106,1,0,iPhone,0,0,0,iOS,16,1,0
14536184511112176000,Chrome Mobile WebView,107,0,5304,Samsung SM-N970U,0,0,0,Android,0,0,0
6597176393485359000,Samsung Internet,19,0,0,Samsung SM-G781U1,0,0,0,Android,0,0,0
11079114747736386000,WhatsApp,2,22,23,Spider,0,0,0,Other,0,0,0
6896487169070896000,Chrome Mobile,107,0,0,Generic Smartphone,0,0,0,Android,7,0,0
16282029617861229000,Samsung Internet,19,0,0,Samsung SM-G973W,0,0,0,Android,0,0,0
7156097997054928000,Samsung Internet,19,0,0,Samsung SM-A528B,0,0,0,Android,0,0,0
17344474077407554000,Samsung Internet,19,0,0,Samsung SM-N975U1,0,0,0,Android,0,0,0
8898449995801222000,Samsung Internet,19,0,0,Samsung SM-G965U1,0,0,0,Android,0,0,0
3525970123844059600,Samsung Internet,19,0,0,Samsung SM-G998U1,0,0,0,Android,0,0,0
14356094056204319000,Samsung Internet,19,0,0,Samsung SM-E625F,0,0,0,Android,0,0,0
5098410172312110000,Samsung Internet,18,0,0,Samsung SM-A725F,0,0,0,Android,0,0,0
3879961079804735000,Chrome Mobile,75,0,3770,Generic Smartphone,0,0,0,Android,0,0,0
4532788416174047000,Samsung Internet,19,0,0,Samsung SM-A326U,0,0,0,Android,0,0,0
7025370150336808000,Samsung Internet,19,0,0,Samsung SM-G981W,0,0,0,Android,0,0,0
1041687978528840300,Chrome Mobile iOS,107,0,5304,iPhone,0,0,0,iOS,15,7,0
14311617033379383000,Opera Mobile,65,2,2254,Generic Smartphone,0,0,0,Android,0,0,0
2173612150202117600,Chrome Mobile,100,0,4896,XiaoMi Redmi Note 6 Pro,Redmi,Note ,Build,Android,0,0,0
10277876416202770000,Samsung Internet,19,0,0,Samsung SM-G986W,0,0,0,Android,0,0,0
18028595283320302000,Samsung Internet,19,0,0,Samsung SM-G781B,0,0,0,Android,0,0,0
6314862090634685000,Samsung Internet,19,0,0,Samsung SM-N981B,0,0,0,Android,0,0,0
12915761867649161000,Chrome Mobile WebView,91,0,4472,vivo $2,1915,0,0,Android,0,0,0
12417247015005274000,Mobile Safari,16,0,0,iPhone,0,0,0,iOS,16,0,1
11216517546947873000,Chrome Mobile WebView,100,0,4896,XiaoMi Redmi Note 8 Pro,Redmi,Note ,Build,Android,0,0,0
6014997251072862000,Samsung Internet,19,0,0,Generic Smartphone,0,0,0,Android,0,0,0
6030924411469161000,Chrome Mobile WebView,107,0,5304,Samsung SM-G981W,0,0,0,Android,0,0,0
1424759635908498000,Samsung Internet,18,0,0,Samsung SM-A226B,0,0,0,Android,0,0,0
15454508763556704000,Samsung Internet,19,0,0,Samsung SM-M536B,0,0,0,Android,0,0,0
15790312114572335000,Samsung Internet,19,0,0,Samsung SM-G986B,0,0,0,Android,0,0,0
5232457034560490000,Chrome Mobile,105,0,0,Nokia undefined$2$3,0,8,0,Android,0,0,0
206088232874549540,Samsung Internet,19,0,0,Samsung SM-G965F,0,0,0,Android,0,0,0
6289035195728584000,Chrome Mobile WebView,107,0,5304,XiaoMi Redmi K20,Redmi,0,Build,Android,0,0,0
8528015047843167000,Chrome Mobile WebView,107,0,5304,Samsung SM-F127G,0,0,0,Android,0,0,0
1514832411065481500,Chrome Mobile WebView,107,0,5304,Samsung SM-A528B,0,0,0,Android,0,0,0
7999919675567190000,Chrome Mobile WebView,107,0,5304,Samsung SM-G960F,0,0,0,Android,0,0,0
4577870926555776500,Firefox Mobile,104,0,0,Generic Smartphone,0,0,0,Android,7,0,0
3044745399209442000,Chrome Mobile WebView,107,0,5304,EVR-L29,0,0,0,Android,0,0,0
5012732821158010000,Chrome Mobile,106,0,0,Generic Smartphone,0,0,0,Android,7,0,0
1702546893243501600,Firefox,102,0,0,Other,0,0,0,Ubuntu,0,0,0
977739763765345800,Samsung Internet,19,0,0,Samsung SM-G973U1,0,0,0,Android,0,0,0
277221491888181120,Samsung Internet,19,0,0,Samsung SM-G930F,0,0,0,Android,8,0,0
13585857176537315000,Samsung Internet,19,0,0,Samsung SM-A426B,0,0,0,Android,0,0,0
7924111607349091000,Chrome Mobile,106,0,0,Generic Smartphone,0,0,0,Android,8,0,0
17431499241872712000,Samsung Internet,19,0,0,Samsung SM-G973U,0,0,0,Android,0,0,0
10918764173948645000,Samsung Internet,19,0,0,Samsung SM-G973F,0,0,0,Android,0,0,0
17520270662447608000,Mobile Safari,15,6,1,iPad,0,0,0,iOS,15,6,1
6229015229705870000,Chrome Mobile iOS,107,0,5304,iPhone,0,0,0,iOS,15,5,0
3288141261096176000,Samsung Internet,19,0,0,Samsung SM-G981U1,0,0,0,Android,0,0,0
10123238130437860000,Samsung Internet,19,0,0,Samsung SM-A415F,0,0,0,Android,0,0,0
491790574615893200,Firefox Mobile,98,0,0,Generic Smartphone,0,0,0,Android,7,0,0
2150798995473905200,Samsung Internet,19,0,0,Samsung SM-N975W,0,0,0,Android,0,0,0
12695380284738726000,Samsung Internet,19,0,0,Samsung SM-G980F,0,0,0,Android,0,0,0
15404801915887124000,Chrome Mobile WebView,107,0,5304,Samsung SM-A515F,0,0,0,Android,0,0,0
9202290685228456000,Chrome Mobile WebView,107,0,5304,XiaoMi Redmi Note 9 Pro,Redmi,Note ,Build,Android,0,0,0
2928962896254175000,Chrome Mobile,107,0,0,Nokia undefined$2$3,0,6,0,Android,0,0,0
6360430633005971000,Samsung Internet,19,0,0,Samsung SM-A326B,0,0,0,Android,0,0,0
1286838779294495700,Safari,16,0,0,Other,0,0,0,Other,0,0,0
3912857391838609400,davbot,0,0,0,Spider,0,0,0,Other,0,0,0
17949138177581722000,Samsung Internet,19,0,0,Samsung SM-F711B,0,0,0,Android,0,0,0
9594828170686685000,NetFront,3,3,0,Ericsson W810i,0,0,0,Other,0,0,0
12886837338351348000,Chrome Mobile,101,0,4951,Generic Smartphone,0,0,0,Android,7,0,0
2263725423424265700,Chrome,44,0,2403,Other,0,0,0,Windows,8,0,0
9886422339542745000,Gaisbot,3,0,0,Spider,0,0,0,Other,0,0,0
11789223599291580000,Chrome,71,0,3578,Other,0,0,0,Mac OS X,10,16,0
14591878150454538000,Opera,7,51,0,Other,0,0,0,Windows,XP,0,0
12949053311018924000,Chrome Mobile WebView,48,0,2564,FRD-AL10,0,0,0,Android,7,0,0
16731867788181635000,Chrome Mobile WebView,91,0,4472,LYA-L09,0,0,0,Android,0,0,0
11079467180637704000,Chrome,35,0,1916,Other,0,0,0,Windows,7,0,0
8951922544699487000,Chrome,107,0,0,Other,0,0,0,Mac OS X,13,0,0
4287982173337406500,com/bot,0,0,0,Spider,0,0,0,Other,0,0,0
3241094186233006000,Firefox,1,5,0,Other,0,0,0,Windows,XP,0,0
16616934475040786000,Safari,5,1,3,Other,0,0,0,Mac OS X,10,7,3
5283971517760919000,Chrome Mobile,107,0,0,Nexus 5,0,0,0,Android,6,0,0
6095011387436797000,BrightEdge Crawler,1,0,0,Spider,0,0,0,Other,0,0,0
7841948217037276000,Samsung Internet,11,0,0,Samsung SM-M015G,0,0,0,Android,0,0,0
4887681804662729000,Firefox,107,0,0,Other,0,0,0,Windows,10,0,0
13643500636221772000,Chrome,106,0,0,Other,0,0,0,Mac OS X,10,15,6
17101192233233912000,Firefox Mobile,107,0,0,Generic Smartphone,0,0,0,Android,0,0,0
9931035764487262000,social.dbot,0,0,0,Spider,0,0,0,Other,0,0,0
10033724890001175000,Chrome Mobile,107,0,5304,Generic Smartphone,0,0,0,Android,0,0,0
15644011550127090000,Chrome Mobile,105,0,5195,Generic Smartphone,0,0,0,Android,0,0,0
18084290363283890000,Android,2,0,1,Motorola Droid,0,0,0,Android,2,0,1
13831248657067581000,Chrome,59,0,3071,Other,0,0,0,Windows,7,0,0
11953465218010556000,Firefox,107,0,0,Other,0,0,0,Mac OS X,10,15,0
2195084544841550000,SummalyBot,2,6,0,Other,0,0,0,Other,0,0,0
18295044215321035000,Other,0,0,0,Asus kunst,0,0,0,Other,0,0,0
14992600059394968000,Firefox iOS,107,0,0,iPhone,0,0,0,iOS,16,0,0
17495350684857151000,RepoLookoutBot,1,0,0,Other,0,0,0,Other,0,0,0
9930292754800691000,Chrome Mobile,107,0,0,Generic Smartphone,0,0,0,Android,6,0,1
11805265900071647000,Firefox,107,0,0,Other,0,0,0,Ubuntu,0,0,0
9058799902447707000,Safari,8,0,2,Other,0,0,0,Mac OS X,10,10,1
17576813189335212000,SummalyBot,2,5,0,Other,0,0,0,Other,0,0,0
2309652900209537000,Chrome,109,0,0,Other,0,0,0,Mac OS X,10,15,7
5299825540486152000,Chrome,107,0,0,Other,0,0,0,Chrome OS,15117,112,0
17675168437251060000,Samsung Internet,12,0,0,Samsung SM-A505FN,0,0,0,Android,0,0,0
4682850999726712000,Chrome,107,0,5304,Other,0,0,0,Mac OS X,10,15,7
8103143804536268000,Mobile Safari UI/WKWebView,15,0,0,iPhone,0,0,0,iOS,16,2,0
4523912434586500000,) Bot,0,0,0,Asus kunst,0,0,0,Other,0,0,0
11776025212251857000,Firefox,107,0,0,Other,0,0,0,Linux,0,0,0
10767437833264828000,Chrome Mobile WebView,107,0,5304,Pixel 4a,0,0,0,Android,0,0,0
11080655986473073000,Firefox,101,0,0,Other,0,0,0,Ubuntu,0,0,0
2057777414078219000,Chrome,54,0,2866,Other,0,0,0,Mac OS X,10,8,3
9151915635862055000,Chrome,53,0,2820,Other,0,0,0,Ubuntu,0,0,0
9253647749243957000,Chrome,55,0,2919,Other,0,0,0,Ubuntu,0,0,0
7543352210775629000,Chrome,52,0,2762,Other,0,0,0,Mac OS X,10,9,2
8473388401786536000,Chrome,49,0,2656,Other,0,0,0,Mac OS X,10,8,4
12559195227055309000,Opera,26,0,1656,Other,0,0,0,Windows,7,0,0
13921031311505010000,Chrome,48,0,2564,Other,0,0,0,Windows,8,0,0
11864205156522720000,Lynx,2,9,0,Other,0,0,0,Other,0,0,0
3916181584778943500,PhantomBot,0,0,0,Other,0,0,0,Other,0,0,0
497467397118850240,Chrome Mobile,108,0,0,Generic Smartphone,0,0,0,Android,8,1,0
3794819702515861000,HeadlessChrome,108,0,5359,Other,0,0,0,Linux,0,0,0
14535430445646248000,Chrome Mobile WebView,68,0,3440,MHA-AL00,0,0,0,Android,8,0,0
5595645610526591000,Samsung Internet,14,0,0,Samsung SM-J700M,0,0,0,Android,6,0,1
12414566086927157000,Firefox,108,0,0,Other,0,0,0,Windows,10,0,0
16004299605629424000,Chrome,108,0,0,Other,0,0,0,Mac OS X,10,15,7
14366361364612559000,Firefox iOS,107,2,0,iPhone,0,0,0,iOS,16,1,1
6962940250978565000,Chrome,108,0,0,Other,0,0,0,Windows,10,0,0
11654983568059020000,Opera,91,0,4516,Other,0,0,0,Mac OS X,10,15,7
18263380664328740000,Vivaldi,5,3,2679,Other,0,0,0,Windows,10,0,0
7967980049750959000,Chrome,4,0,204,Other,0,0,0,Windows,7,0,0
13670273430386490000,Screaming Frog SEO Spider,16,3,0,Spider,0,0,0,Other,0,0,0
3329218460486373400,Chrome,108,0,0,Other,0,0,0,Linux,0,0,0
2268931753122174200,Firefox iOS,107,2,0,iPhone,0,0,0,iOS,15,7,1
17224078999029434000,Firefox,104,0,0,Other,0,0,0,Linux,0,0,0
10548576555937612000,Chrome Mobile,108,0,0,Generic Smartphone,0,0,0,Android,0,0,0
12129074213000620000,Chrome Mobile iOS,108,0,5359,iPhone,0,0,0,iOS,16,1,0
13211016009032004000,Chrome,87,0,4280,Other,0,0,0,Mac OS X,11,0,0
8808530079106742000,Opera,92,0,0,Other,0,0,0,Mac OS X,10,15,7
14892973229290142000,Chrome Mobile,106,0,0,Nexus 5,0,0,0,Android,6,0,0
2602625144170230300,Mobile Safari,16,1,0,iPhone,0,0,0,iOS,16,1,2
14157305344708840000,Chrome,100,0,4896,Other,0,0,0,Mac OS X,12,3,1
7669378183437292000,Opera,93,0,0,Other,0,0,0,Windows,7,0,0
6154969392083972000,Chrome,97,0,4692,Other,0,0,0,Fedora,0,0,0
14728513855590320000,Mobile Safari UI/WKWebView,16,1,2,iPhone,0,0,0,iOS,16,1,2
7913413037586672000,Chrome Mobile WebView,102,0,5005,XiaoMi Redmi 8A Dual,Redmi,0,Build,Android,0,0,0
64076033365144760,Chrome Mobile WebView,105,0,5195,Generic Smartphone,0,0,0,Android,0,0,0
9896928687146088000,Samsung Internet,19,0,0,Samsung SM-A750FN,0,0,0,Android,0,0,0
3906456431769819600,Chrome Mobile WebView,107,0,5304,EML-L29,0,0,0,Android,0,0,0
8128808627139833000,Chrome,108,0,0,Generic Smartphone,0,0,0,Android,0,0,0
14310241218061154000,Chrome,108,0,0,Other,0,0,0,Mac OS X,10,15,4
5212486848754552000,Chrome Mobile WebView,107,0,5304,Samsung SM-A025U,0,0,0,Android,0,0,0
7733456396753405000,Chrome Mobile WebView,107,0,5304,XiaoMi Redmi Note 8T,Redmi,Note ,Build,Android,0,0,0
9263538760262955000,Chrome Mobile,68,0,3440,LG-$2,H870DS ,0,0,Android,8,0,0
17984844299391519000,Samsung Internet,19,0,0,Samsung SM-A315F,0,0,0,Android,0,0,0
14341604133246388000,Chrome,29,0,1547,Samsung GT-P5113 ,0,0,0,Android,4,0,4
4879700386652382000,Chrome Mobile WebView,108,0,5359,Samsung SM-J700P,0,0,0,Android,7,1,1
3877626669463647700,Chrome Mobile WebView,107,0,5304,Samsung SM-G960U,0,0,0,Android,0,0,0
1777098988517733000,Chrome,108,0,0,Other,0,0,0,Mac OS X,10,13,6
12013292307398935000,Chrome,60,0,3112,Other,0,0,0,Windows,8,0,0
2479812472324362000,Firefox,108,0,0,Other,0,0,0,Ubuntu,0,0,0
5495965160546714000,Chrome Mobile iOS,108,0,5359,iPhone,0,0,0,iOS,16,2,0
2070163686369757000,Python-urllib,3,8,0,Spider,0,0,0,Other,0,0,0
15812310121522317000,Safari,16,2,0,Other,0,0,0,Mac OS X,10,15,7
11762326833306073000,Mobile Safari,16,2,0,iPhone,0,0,0,iOS,16,2,0
15496169051619731000,Samsung Internet,19,0,0,Samsung SM-M515F,0,0,0,Android,0,0,0
2096426463476515600,Chrome,106,0,0,Other,0,0,0,Windows,7,0,0
4710324753909213000,Chrome,108,0,0,Other,0,0,0,Chrome OS,15183,59,0
18359350319391410000,Chrome,108,0,0,Other,0,0,0,Windows,7,0,0
7476616113864191000,Chrome Mobile iOS,70,0,3538,iPhone,0,0,0,iOS,12,0,0
16663980198934282000,tapbots,0,0,0,Spider,0,0,0,Other,0,0,0
13741320597438022000,Chrome Mobile WebView,108,0,5359,Generic Smartphone,0,0,0,Android,0,0,0
11387447947441048000,Chrome,98,0,4700,Other,0,0,0,Windows,10,0,0
9992458338582880000,Firefox Mobile,108,0,0,Generic Smartphone,0,0,0,Android,0,0,0
6639778991319767000,Chrome Mobile,85,0,4183,Generic Smartphone,0,0,0,Android,7,1,2
16396023951991564000,Mobile Safari,12,1,2,iPad,0,0,0,iOS,12,4,8
3499026027639305000,Apache-HttpClient,4,5,13,Other,0,0,0,Other,0,0,0
14372511934447548000,Chrome Mobile iOS,101,0,4951,iPhone,0,0,0,iOS,16,1,0
15167361006953021000,Firefox,108,0,0,Other,0,0,0,Mac OS X,10,15,0
14847087147074828000,Chrome Mobile,104,0,0,Generic Smartphone,0,0,0,Android,6,0,1
1185568700545273600,Chrome,2,0,172,Other,0,0,0,Windows,XP,0,0
8089411609329335000,Chrome,22,0,1207,Other,0,0,0,Windows,7,0,0
12386862566413271000,Chrome Frame,13,0,782,Other,0,0,0,Windows,7,0,0
9884030980144802000,Mobile Safari,4,0,5,iPhone,0,0,0,iOS,4,0,2
11054122726803673000,Chrome,108,0,0,Other,0,0,0,Windows,8.1,0,0
6358321978197264000,Firefox iOS,108,1,0,iPhone,0,0,0,iOS,16,2,0
8474462631148445000,Chrome Mobile iOS,108,0,5359,iPhone,0,0,0,iOS,15,6,0
17575235345930752000,Chrome Mobile iOS,108,0,5359,iPad,0,0,0,iOS,16,2,0
11183789068233873000,Mobile Safari,15,7,1,iPhone,0,0,0,iOS,15,7,1
2187896792603958500,ICC-Crawler,2,0,0,Spider,0,0,0,Other,0,0,0
10718462655315126000,Chrome Mobile,70,0,3538,Generic Smartphone,0,0,0,Android,6,0,1
5548935728332114000,Chrome Mobile,108,0,0,Generic Smartphone,0,0,0,Android,6,0,1
6668067158977254000,Mobile Safari UI/WKWebView,12,1,0,iPhone,0,0,0,iOS,12,1,0
3366550251843946500,Firefox,75,0,0,Other,0,0,0,Windows,0,0,0
11270060354386817000,Firefox,108,0,0,Other,0,0,0,Linux,0,0,0
5154263643615108000,Chrome,104,0,0,Other,0,0,0,Chrome OS,14909,132,0
15716468568315710000,Opera,93,0,0,Other,0,0,0,Windows,10,0,0
7706107869736402000,Chrome,108,0,5351,Other,0,0,0,Linux,0,0,0
1365099743023514400,Chrome Mobile,70,0,3538,Generic Smartphone,0,0,0,Android,5,1,0
5377062819709563000,Other,0,0,0,Other,0,0,0,Windows,95,0,0
15752883475733524000,PhantomBot,1,0,0,Other,0,0,0,Other,0,0,0
2224435687768579800,Chrome Mobile,39,0,0,XiaoMi HM NOTE 1S,HM,NOTE ,Build,Android,4,4,4
14046781597762951000,Firefox,0,8,0,Other,0,0,0,Linux,0,0,0
4808717101390141000,Chrome Mobile,87,0,4280,Pixel 2,0,0,0,Android,8,0,0
17868911518883080000,Mobile Safari,10,3,3,iPhone,0,0,0,iOS,10,3,3
1580527687007421000,Chrome,106,33,532,Other,0,0,0,Mac OS X,10,15,7
3308442864102062600,Firefox,2,0,0,Other,0,0,0,Ubuntu,0,0,0
5268613119995520000,Chrome Mobile,100,0,4896,XiaoMi Redmi Note 8T,Redmi,Note ,Build,Android,0,0,0
12135288769032196000,Chrome,106,0,5249,Other,0,0,0,Mac OS X,10,15,7
10673952323884511000,Chrome Mobile,61,0,3163,Mi Note 3,0,0,0,Android,7,1,1
3957186750474340400,Chrome,63,0,3239,Other,0,0,0,Windows,XP,0,0
6263395898593868000,Opera,94,0,0,Other,0,0,0,Windows,10,0,0
